year,state,region,state_code,bank_type,sector,priority_classification,credit_crore
2022,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,18.54
2022,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,12.32
2022,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,27.85
2022,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,38.86
2022,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,44.57
2022,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,33.15
2022,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,21.41
2022,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,14.34
2022,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,3.47
2022,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,4.5
2022,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,5.28
2022,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,3.99
2022,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,2.44
2022,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.63
2023,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,28.36
2023,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,35.24
2023,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,39.76
2023,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,32.59
2023,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,19.65
2023,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,13.91
2023,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,33.86
2023,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,40.78
2023,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,51.28
2023,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,35.22
2023,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,23.78
2023,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,16.9
2023,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,3.74
2023,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,4.61
2023,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,5.83
2023,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,4.25
2023,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,2.57
2023,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,1.82
2024,Delhi,North,IN-DL,Public Sector Banks,Agriculture,Priority,26.39
2024,Delhi,North,IN-DL,Public Sector Banks,Manufacturing,Non-priority,37.84
2024,Delhi,North,IN-DL,Public Sector Banks,Services,Non-priority,46.03
2024,Delhi,North,IN-DL,Public Sector Banks,Retail Loans,Non-priority,34.06
2024,Delhi,North,IN-DL,Public Sector Banks,MSME,Priority,21.05
2024,Delhi,North,IN-DL,Public Sector Banks,Housing,Priority,13.45
2024,Delhi,North,IN-DL,Private Sector Banks,Agriculture,Priority,33.26
2024,Delhi,North,IN-DL,Private Sector Banks,Manufacturing,Non-priority,44.81
2024,Delhi,North,IN-DL,Private Sector Banks,Services,Non-priority,57.72
2024,Delhi,North,IN-DL,Private Sector Banks,Retail Loans,Non-priority,37.99
2024,Delhi,North,IN-DL,Private Sector Banks,MSME,Priority,27.4
2024,Delhi,North,IN-DL,Private Sector Banks,Housing,Priority,18.14
2024,Delhi,North,IN-DL,Regional Rural Banks,Agriculture,Priority,4.25
2024,Delhi,North,IN-DL,Regional Rural Banks,Manufacturing,Non-priority,5.2
2024,Delhi,North,IN-DL,Regional Rural Banks,Services,Non-priority,6.78
2024,Delhi,North,IN-DL,Regional Rural Banks,Retail Loans,Non-priority,4.78
2024,Delhi,North,IN-DL,Regional Rural Banks,MSME,Priority,3.29
2024,Delhi,North,IN-DL,Regional Rural Banks,Housing,Priority,2.16
2017,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,17.14
2017,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,20.34
2017,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,24.26
2017,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,19.02
2017,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,12.42
2017,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,8.06
2017,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,12.38
2017,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,15.83
2017,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,20.06
2017,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,14.53
2017,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,9.7
2017,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,6.6
2017,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,3.35
2017,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,4.52
2017,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,5.38
2017,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,3.99
2017,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,2.51
2017,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,1.62
2018,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,19.56
2018,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,27.01
2018,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,32.58
2018,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,23.28
2018,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,16.41
2018,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,10.95
2018,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,14.15
2018,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,18.08
2018,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,22.45
2018,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,16.34
2018,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,11.15
2018,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,7.26
2018,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,3.18
2018,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,4.18
2018,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,5.48
2018,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,3.81
2018,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,2.58
2018,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,1.69
2019,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,21.73
2019,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,28.79
2019,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,32.85
2019,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,23.8
2019,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,16.27
2019,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,10.4
2019,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,16.41
2019,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,22.07
2019,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,25.82
2019,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,17.18
2019,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,12.43
2019,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,8.31
2019,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,4.05
2019,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,5.32
2019,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,6.47
2019,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,4.49
2019,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,3.16
2019,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,2.11
2020,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,22.56
2020,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,32.73
2020,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,37.02
2020,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,27.62
2020,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,18.24
2020,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,11.29
2020,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,18.22
2020,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,23.55
2020,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,25.51
2020,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,20.39
2020,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,12.66
2020,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,8.19
2020,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,4.7
2020,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,6.09
2020,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,7.41
2020,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,5.39
2020,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,3.5
2020,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,2.29
2021,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,25.15
2021,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,34.21
2021,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,38.41
2021,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,30.88
2021,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,18.97
2021,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,13.0
2021,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,19.72
2021,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,24.88
2021,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,31.1
2021,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,22.0
2021,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,14.04
2021,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,9.22
2021,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,4.94
2021,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,6.73
2021,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,8.18
2021,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,6.22
2021,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,3.77
2021,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,2.72
2022,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,32.39
2022,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,41.44
2022,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,53.26
2022,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,36.05
2022,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,24.68
2022,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,15.26
2022,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,21.83
2022,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,28.04
2022,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,34.08
2022,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,24.34
2022,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,16.76
2022,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,10.34
2022,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,5.73
2022,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,7.92
2022,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,9.26
2022,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,6.8
2022,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,4.81
2022,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,3.21
2023,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,35.1
2023,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,45.3
2023,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,49.97
2023,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,38.27
2023,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,24.47
2023,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,16.81
2023,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,23.27
2023,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,33.94
2023,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,40.5
2023,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,27.96
2023,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,19.0
2023,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,12.1
2023,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,6.21
2023,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,8.89
2023,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,9.66
2023,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,7.46
2023,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,4.87
2023,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,3.46
2024,Punjab,North,IN-PB,Public Sector Banks,Agriculture,Priority,37.45
2024,Punjab,North,IN-PB,Public Sector Banks,Manufacturing,Non-priority,48.44
2024,Punjab,North,IN-PB,Public Sector Banks,Services,Non-priority,58.28
2024,Punjab,North,IN-PB,Public Sector Banks,Retail Loans,Non-priority,40.01
2024,Punjab,North,IN-PB,Public Sector Banks,MSME,Priority,26.4
2024,Punjab,North,IN-PB,Public Sector Banks,Housing,Priority,17.07
2024,Punjab,North,IN-PB,Private Sector Banks,Agriculture,Priority,26.14
2024,Punjab,North,IN-PB,Private Sector Banks,Manufacturing,Non-priority,34.28
2024,Punjab,North,IN-PB,Private Sector Banks,Services,Non-priority,42.74
2024,Punjab,North,IN-PB,Private Sector Banks,Retail Loans,Non-priority,30.73
2024,Punjab,North,IN-PB,Private Sector Banks,MSME,Priority,20.75
2024,Punjab,North,IN-PB,Private Sector Banks,Housing,Priority,14.53
2024,Punjab,North,IN-PB,Regional Rural Banks,Agriculture,Priority,6.6
2024,Punjab,North,IN-PB,Regional Rural Banks,Manufacturing,Non-priority,8.69
2024,Punjab,North,IN-PB,Regional Rural Banks,Services,Non-priority,11.15
2024,Punjab,North,IN-PB,Regional Rural Banks,Retail Loans,Non-priority,8.22
2024,Punjab,North,IN-PB,Regional Rural Banks,MSME,Priority,5.37
2024,Punjab,North,IN-PB,Regional Rural Banks,Housing,Priority,3.27
2017,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,16.83
2017,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,22.41
2017,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,27.23
2017,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,20.02
2017,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,12.64
2017,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,9.25
2017,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,12.29
2017,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,15.12
2017,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,18.51
2017,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,13.92
2017,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,8.51
2017,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,5.58
2017,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,3.69
2017,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,4.57
2017,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,5.63
2017,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,4.06
2017,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,2.69
2017,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,1.72
2018,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,19.93
2018,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,24.67
2018,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,28.2
2018,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,22.46
2018,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,14.83
2018,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,9.27
2018,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,13.56
2018,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,18.36
2018,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,20.72
2018,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,14.21
2018,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,10.32
2018,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,6.43
2018,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,3.68
2018,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,4.32
2018,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,5.57
2018,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,3.82
2018,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,2.56
2018,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,1.73
2019,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,19.86
2019,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,26.27
2019,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,34.22
2019,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,23.59
2019,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,15.92
2019,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,10.83
2019,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,16.54
2019,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,22.23
2019,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,26.31
2019,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,20.03
2019,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,12.66
2019,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,8.31
2019,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,4.17
2019,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,5.39
2019,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,5.85
2019,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,4.76
2019,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,2.99
2019,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,2.05
2020,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,26.77
2020,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,33.37
2020,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,42.75
2020,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,31.25
2020,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,18.6
2020,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,13.97
2020,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,17.37
2020,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,24.24
2020,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,28.95
2020,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,19.17
2020,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,13.47
2020,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,9.21
2020,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,5.02
2020,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,6.79
2020,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,7.72
2020,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,5.57
2020,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,3.53
2020,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,2.6
2021,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,27.91
2021,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,34.7
2021,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,42.26
2021,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,30.48
2021,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,21.11
2021,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,13.09
2021,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,20.56
2021,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,27.63
2021,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,32.71
2021,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,22.11
2021,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,14.12
2021,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,10.12
2021,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,5.77
2021,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,7.66
2021,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,8.5
2021,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,6.6
2021,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,4.1
2021,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,2.62
2022,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,30.53
2022,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,39.25
2022,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,47.92
2022,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,33.34
2022,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,20.82
2022,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,15.33
2022,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,22.45
2022,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,30.87
2022,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,34.96
2022,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,25.74
2022,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,17.97
2022,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,11.1
2022,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,6.07
2022,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,8.59
2022,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,10.23
2022,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,6.56
2022,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,4.7
2022,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,3.25
2023,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,36.46
2023,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,43.11
2023,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,55.83
2023,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,37.84
2023,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,27.64
2023,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,16.54
2023,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,25.22
2023,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,34.08
2023,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,38.57
2023,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,27.26
2023,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,18.07
2023,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,11.71
2023,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,6.08
2023,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,8.33
2023,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,10.27
2023,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,7.36
2023,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,4.65
2023,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,3.04
2024,Haryana,North,IN-HR,Public Sector Banks,Agriculture,Priority,38.6
2024,Haryana,North,IN-HR,Public Sector Banks,Manufacturing,Non-priority,49.23
2024,Haryana,North,IN-HR,Public Sector Banks,Services,Non-priority,59.24
2024,Haryana,North,IN-HR,Public Sector Banks,Retail Loans,Non-priority,40.08
2024,Haryana,North,IN-HR,Public Sector Banks,MSME,Priority,26.29
2024,Haryana,North,IN-HR,Public Sector Banks,Housing,Priority,19.3
2024,Haryana,North,IN-HR,Private Sector Banks,Agriculture,Priority,25.32
2024,Haryana,North,IN-HR,Private Sector Banks,Manufacturing,Non-priority,33.6
2024,Haryana,North,IN-HR,Private Sector Banks,Services,Non-priority,41.37
2024,Haryana,North,IN-HR,Private Sector Banks,Retail Loans,Non-priority,31.38
2024,Haryana,North,IN-HR,Private Sector Banks,MSME,Priority,20.35
2024,Haryana,North,IN-HR,Private Sector Banks,Housing,Priority,14.12
2024,Haryana,North,IN-HR,Regional Rural Banks,Agriculture,Priority,7.06
2024,Haryana,North,IN-HR,Regional Rural Banks,Manufacturing,Non-priority,8.7
2024,Haryana,North,IN-HR,Regional Rural Banks,Services,Non-priority,11.73
2024,Haryana,North,IN-HR,Regional Rural Banks,Retail Loans,Non-priority,7.69
2024,Haryana,North,IN-HR,Regional Rural Banks,MSME,Priority,5.61
2024,Haryana,North,IN-HR,Regional Rural Banks,Housing,Priority,3.39
2017,Odisha,East,IN-OR,Public Sector Banks,Agriculture,Priority,17.04
2017,Odisha,East,IN-OR,Public Sector Banks,Manufacturing,Non-priority,21.57
2017,Odisha,East,IN-OR,Public Sector Banks,Services,Non-priority,25.71
2017,Odisha,East,IN-OR,Public Sector Banks,Retail Loans,Non-priority,17.43
2017,Odisha,East,IN-OR,Public Sector Banks,MSME,Priority,11.65
2017,Odisha,East,IN-OR,Public Sector Banks,Housing,Priority,7.72
2017,Odisha,East,IN-OR,Private Sector Banks,Agriculture,Priority,12.07
2017,Odisha,East,IN-OR,Private Sector Banks,Manufacturing,Non-priority,15.66
2017,Odisha,East,IN-OR,Private Sector Banks,Services,Non-priority,18.8
2017,Odisha,East,IN-OR,Private Sector Banks,Retail Loans,Non-priority,13.3
2017,Odisha,East,IN-OR,Private Sector Banks,MSME,Priority,9.3
2017,Odisha,East,IN-OR,Private Sector Banks,Housing,Priority,6.15
2017,Odisha,East,IN-OR,Regional Rural Banks,Agriculture,Priority,3.07
2017,Odisha,East,IN-OR,Regional Rural Banks,Manufacturing,Non-priority,3.76
2017,Odisha,East,IN-OR,Regional Rural Banks,Services,Non-priority,4.95
